246 739.067164 739.716418 0.920203 0.921890
247 739.716418 740.365672 0.918519 0.920203
248 740.365672 741.014925 0.916838 0.918519
249 741.014925 741.664179 0.915160 0.916838
250 741.664179 742.313433 0.913485 0.915160
251 742.313433 742.962687 0.911813 0.913485
252 742.962687 743.611940 0.910144 0.911813
253 743.611940 744.261194 0.908478 0.910144
254 744.261194 744.910448 0.906814 0.908478
255 744.910448 745.559701 0.905154 0.906814
256 745.559701 746.208955 0.903496 0.905154
257 746.208955 746.858209 0.901841 0.903496
258 746.858209 747.507463 0.900189 0.901841
259 747.507463 748.156716 0.898540 0.900189
260 748.156716 748.805970 0.896894 0.898540
261 748.805970 749.455224 0.895251 0.896894
262 749.455224 750.104478 0.893611 0.895251
263 750.104478 750.753731 0.891973 0.893611
264 750.753731 751.402985 0.890338 0.891973
265 751.402985 752.052239 0.888706 0.890338
266 752.052239 752.701493 0.887077 0.888706
267 752.701493 753.350746 0.885451 0.887077
268 753.350746 754.000000 0.883827 0.885451
269 754.000000 754.649254 0.882207 0.883827
270 754.649254 755.298507 0.880589 0.882207
271 755.298507 755.947761 0.878973 0.880589
272 755.947761 756.597015 0.877361 0.878973
273 756.597015 757.246269 0.875751 0.877361
274 757.246269 757.895522 0.874145 0.875751
275 757.895522 758.544776 0.872540 0.874145
276 758.544776 759.194030 0.870939 0.872540
277 759.194030 759.843284 0.869340 0.870939
278 759.843284 760.492537 0.867744 0.869340
279 760.492537 761.141791 0.866151 0.867744
280 761.141791 761.791045 0.864561 0.866151
281 761.791045 762.440299 0.862973 0.864561
282 762.440299 763.089552 0.861388 0.862973
283 763.089552 763.738806 0.859806 0.861388
284 763.738806 764.388060 0.858226 0.859806
285 764.388060 765.037313 0.856649 0.858226
286 765.037313 765.686567 0.855075 0.856649
287 765.686567 766.335821 0.853503 0.855075
288 766.335821 766.985075 0.851934 0.853503
289 766.985075 767.634328 0.850368 0.851934
290 767.634328 768.283582 0.848804 0.850368
291 768.283582 768.932836 0.847243 0.848804
292 768.932836 769.582090 0.845685 0.847243
293 769.582090 770.231343 0.844129 0.845685
294 770.231343 770.880597 0.842576 0.844129
295 770.880597 771.529851 0.841025 0.842576
296 771.529851 772.179104 0.839477 0.841025
297 772.179104 772.828358 0.837932 0.839477
298 772.828358 773.477612 0.836389 0.837932
299 773.477612 774.126866 0.834849 0.836389
300 774.126866 774.776119 0.833311 0.834849
301 774.776119 775.425373 0.831776 0.833311
302 775.425373 776.074627 0.830244 0.831776
303 776.074627 776.723881 0.828714 0.830244
304 776.723881 777.373134 0.827187 0.828714
305 777.373134 778.022388 0.825662 0.827187
306 778.022388 778.671642 0.824140 0.825662
307 778.671642 779.320896 0.822620 0.824140
308 779.320896 779.970149 0.821103 0.822620
309 779.970149 780.619403 0.819588 0.821103
310 780.619403 781.268657 0.818076 0.819588
311 781.268657 781.917910 0.816566 0.818076
312 781.917910 782.567164 0.815059 0.816566
313 782.567164 783.216418 0.813555 0.815059
314 783.216418 783.865672 0.812053 0.813555
315 783.865672 784.514925 0.810553 0.812053
316 784.514925 785.164179 0.809056 0.810553
317 785.164179 785.813433 0.807561 0.809056
318 785.813433 786.462687 0.806069 0.807561
319 786.462687 787.111940 0.804579 0.806069
320 787.111940 787.761194 0.803092 0.804579
321 787.761194 788.410448 0.801607 0.803092
322 788.410448 789.059701 0.800125 0.801607
323 789.059701 789.708955 0.798645 0.800125
324 789.708955 790.358209 0.797167 0.798645
325 790.358209 791.007463 0.795692 0.797167
326 791.007463 791.656716 0.794219 0.795692
327 791.656716 792.305970 0.792749 0.794219
328 792.305970 792.955224 0.791281 0.792749
329 792.955224 793.604478 0.789816 0.791281
330 793.604478 794.253731 0.788353 0.789816
331 794.253731 794.902985 0.786892 0.788353
332 794.902985 795.552239 0.785434 0.786892
333 795.552239 796.201493 0.783978 0.785434
334 796.201493 796.850746 0.782524 0.783978
335 796.850746 797.500000 0.781073 0.782524
336 797.500000 798.149254 0.779624 0.781073
337 798.149254 798.798507 0.778178 0.779624
338 798.798507 799.447761 0.776734 0.778178
339 799.447761 800.097015 0.775292 0.776734
340 800.097015 800.746269 0.773852 0.775292
341 800.746269 801.395522 0.772415 0.773852
342 801.395522 802.044776 0.770981 0.772415
343 802.044776 802.694030 0.769548 0.770981
344 802.694030 803.343284 0.768118 0.769548
345 803.343284 803.992537 0.766690 0.768118
346 803.992537 804.641791 0.765265 0.766690
347 804.641791 805.291045 0.763841 0.765265
348 805.291045 805.940299 0.762421 0.763841
349 805.940299 806.589552 0.761002 0.762421
350 806.589552 807.238806 0.759586 0.761002
351 807.238806 807.888060 0.758171 0.759586
352 807.888060 808.537313 0.756760 0.758171
353 808.537313 809.186567 0.755350 0.756760
354 809.186567 809.835821 0.753943 0.755350
355 809.835821 810.485075 0.752538 0.753943
356 810.485075 811.134328 0.751135 0.752538
357 811.134328 811.783582 0.749735 0.751135
358 811.783582 812.432836 0.748336 0.749735
359 812.432836 813.082090 0.746940 0.748336
360 813.082090 813.731343 0.745546 0.746940
361 813.731343 814.380597 0.744155 0.745546
362 814.380597 815.029851 0.742765 0.744155
363 815.029851 815.679104 0.741378 0.742765
364 815.679104 816.328358 0.739993 0.741378
365 816.328358 816.977612 0.738610 0.739993
366 816.977612 817.626866 0.737230 0.738610
367 817.626866 818.276119 0.735851 0.737230
368 818.276119 818.925373 0.734475 0.735851
369 818.925373 819.574627 0.733101 0.734475
370 819.574627 820.223881 0.731729 0.733101
371 820.223881 820.873134 0.730360 0.731729
372 820.873134 821.522388 0.728992 0.730360
373 821.522388 822.171642 0.727627 0.728992
374 822.171642 822.820896 0.726264 0.727627
375 822.820896 823.470149 0.724903 0.726264
376 823.470149 824.119403 0.723544 0.724903
377 824.119403 824.768657 0.722187 0.723544
378 824.768657 825.417910 0.720832 0.722187
379 825.417910 826.067164 0.719480 0.720832
380 826.067164 826.716418 0.718129 0.719480
381 826.716418 827.365672 0.716781 0.718129
382 827.365672 828.014925 0.715435 0.716781
383 828.014925 828.664179 0.714091 0.715435
384 828.664179 829.313433 0.712749 0.714091
385 829.313433 829.962687 0.711409 0.712749
386 829.962687 830.611940 0.710071 0.711409
387 830.611940 831.261194 0.708736 0.710071
388 831.261194 831.910448 0.707402 0.708736
389 831.910448 832.559701 0.706071 0.707402
390 832.559701 833.208955 0.704741 0.706071
391 833.208955 833.858209 0.703414 0.704741
392 833.858209 834.507463 0.702089 0.703414
393 834.507463 835.156716 0.700766 0.702089
394 835.156716 835.805970 0.699444 0.700766
395 835.805970 836.455224 0.698125 0.699444
396 836.455224 837.104478 0.696808 0.698125
397 837.104478 837.753731 0.695493 0.696808
398 837.753731 838.402985 0.694180 0.695493
399 838.402985 839.052239 0.692869 0.694180
400 839.052239 839.701493 0.691560 0.692869
401 839.701493 840.350746 0.690253 0.691560
402 840.350746 841.000000 0.688949 0.690253
403 841.000000 841.649254 0.687646 0.688949
404 841.649254 842.298507 0.686345 0.687646
405 842.298507 842.947761 0.685046 0.686345
406 842.947761 843.597015 0.683749 0.685046
407 843.597015 844.246269 0.682454 0.683749
408 844.246269 844.895522 0.681161 0.682454
409 844.895522 845.544776 0.679871 0.681161
410 845.544776 846.194030 0.678582 0.679871
411 846.194030 846.843284 0.677295 0.678582
412 846.843284 847.492537 0.676010 0.677295
413 847.492537 848.141791 0.674727 0.676010
414 848.141791 848.791045 0.673446 0.674727
415 848.791045 849.440299 0.672167 0.673446
416 849.440299 850.089552 0.670890 0.672167
417 850.089552 850.738806 0.669614 0.670890
418 850.738806 851.388060 0.668341 0.669614
419 851.388060 852.037313 0.667070 0.668341
420 852.037313 852.686567 0.665801 0.667070
421 852.686567 853.335821 0.664533 0.665801
422 853.335821 853.985075 0.663268 0.664533
423 853.985075 854.634328 0.662004 0.663268
424 854.634328 855.283582 0.660742 0.662004
425 855.283582 855.932836 0.659483 0.660742
426 855.932836 856.582090 0.658225 0.659483
427 856.582090 857.231343 0.656969 0.658225
428 857.231343 857.880597 0.655715 0.656969
429 857.880597 858.529851 0.654463 0.655715
430 858.529851 859.179104 0.653213 0.654463
431 859.179104 859.828358 0.651964 0.653213
432 859.828358 860.477612 0.650718 0.651964
433 860.477612 861.126866 0.649473 0.650718
434 861.126866 861.776119 0.648231 0.649473
435 861.776119 862.425373 0.646990 0.648231
436 862.425373 863.074627 0.645751 0.646990
437 863.074627 863.723881 0.644514 0.645751
438 863.723881 864.373134 0.643278 0.644514
439 864.373134 865.022388 0.642045 0.643278
440 865.022388 865.671642 0.640814 0.642045
441 865.671642 866.320896 0.639584 0.640814
442 866.320896 866.970149 0.638356 0.639584
443 866.970149 867.619403 0.637130 0.638356
444 867.619403 868.268657 0.635906 0.637130
445 868.268657 868.917910 0.634683 0.635906
446 868.917910 869.567164 0.633463 0.634683
447 869.567164 870.216418 0.632244 0.633463
448 870.216418 870.865672 0.631027 0.632244
449 870.865672 871.514925 0.629812 0.631027
450 871.514925 872.164179 0.628599 0.629812
451 872.164179 872.813433 0.627388 0.628599
452 872.813433 873.462687 0.626178 0.627388
453 873.462687 874.111940 0.624970 0.626178
454 874.111940 874.761194 0.623764 0.624970
455 874.761194 875.410448 0.622560 0.623764
456 875.410448 876.059701 0.621357 0.622560
457 876.059701 876.708955 0.620157 0.621357
458 876.708955 877.358209 0.618958 0.620157
459 877.358209 878.007463 0.617760 0.618958
460 878.007463 878.656716 0.616565 0.617760
461 878.656716 879.305970 0.615371 0.616565
462 879.305970 879.955224 0.614180 0.615371
463 879.955224 880.604478 0.612989 0.614180
464 880.604478 881.253731 0.611801 0.612989
465 881.253731 881.902985 0.610615 0.611801
466 881.902985 882.552239 0.609430 0.610615
467 882.552239 883.201493 0.608247 0.609430
468 883.201493 883.850746 0.607065 0.608247
469 883.850746 884.500000 0.605886 0.607065
470 884.500000 885.149254 0.604708 0.605886
471 885.149254 885.798507 0.603531 0.604708
472 885.798507 886.447761 0.602357 0.603531
473 886.447761 887.097015 0.601184 0.602357
474 887.097015 887.746269 0.600013 0.601184
475 887.746269 888.395522 0.598844 0.600013
476 888.395522 889.044776 0.597676 0.598844
477 889.044776 889.694030 0.596510 0.597676
478 889.694030 890.343284 0.595346 0.596510
479 890.343284 890.992537 0.594184 0.595346
480 890.992537 891.641791 0.593023 0.594184
481 891.641791 892.291045 0.591864 0.593023
482 892.291045 892.940299 0.590706 0.591864
483 892.940299 893.589552 0.589551 0.590706
484 893.589552 894.238806 0.588396 0.589551
485 894.238806 894.888060 0.587244 0.588396
486 894.888060 895.537313 0.586093 0.587244
487 895.537313 896.186567 0.584944 0.586093
488 896.186567 896.835821 0.583797 0.584944
489 896.835821 897.485075 0.582651 0.583797
490 897.485075 898.134328 0.581507 0.582651
491 898.134328 898.783582 0.580365 0.581507
492 898.783582 899.432836 0.579224 0.580365
493 899.432836 900.082090 0.578085 0.579224
494 900.082090 900.731343 0.576947 0.578085
495 900.731343 901.380597 0.575811 0.576947
496 901.380597 902.029851 0.574677 0.575811
497 902.029851 902.679104 0.573545 0.574677
498 902.679104 903.328358 0.572414 0.573545
499 903.328358 903.977612 0.571284 0.572414
500 903.977612 904.626866 0.570156 0.571284
501 904.626866 905.276119 0.569030 0.570156
502 905.276119 905.925373 0.567906 0.569030
503 905.925373 906.574627 0.566783 0.567906
504 906.574627 907.223881 0.565662 0.566783
505 907.223881 907.873134 0.564542 0.565662
506 907.873134 908.522388 0.563424 0.564542
507 908.522388 909.171642 0.562308 0.563424
508 909.171642 909.820896 0.561193 0.562308
509 909.820896 910.470149 0.560079 0.561193
510 910.470149 911.119403 0.558968 0.560079
